timestamp,marker_code,marker_label,EEG_0,EEG_1,EEG_2,EEG_3
1770773650.1882493,,,19.04296875,-542.96875,-48.828125,-16.11328125
1770773650.1907554,,,20.5078125,-571.77734375,-50.29296875,-17.578125
1770773650.1932616,,,-16.6015625,-552.734375,-47.8515625,-30.76171875
1770773650.1957676,,,-32.71484375,-776.3671875,-45.8984375,-31.73828125
1770773650.198274,,,-0.48828125,-909.1796875,-44.43359375,-14.16015625
1770773650.2007802,,,12.20703125,-899.4140625,-44.921875,1.46484375
1770773650.2032862,,,-18.5546875,-993.65234375,-47.8515625,-7.32421875
1770773650.2057924,,,-41.015625,-788.0859375,-46.875,-23.4375
1770773650.2082984,,,3.41796875,-634.765625,-43.45703125,10.25390625
1770773650.2108047,,,25.390625,-617.1875,-38.0859375,20.99609375
1770773650.2133107,,,-15.625,-600.09765625,-33.203125,-16.6015625
1770773650.215817,,,-68.359375,-856.93359375,-37.109375,-27.34375
1770773650.220826,,,-19.04296875,-912.109375,-44.921875,-15.625
1770773650.2258346,,,34.1796875,-631.8359375,-42.96875,0.9765625
1770773650.2308435,,,14.16015625,-607.91015625,-42.96875,0.0
1770773650.2358522,,,-36.62109375,-630.37109375,-47.8515625,-17.578125
1770773650.2408612,,,-26.85546875,-625.48828125,-52.24609375,-6.8359375
1770773650.2458699,,,18.5546875,-856.4453125,-52.24609375,9.27734375
1770773650.2508788,,,18.5546875,-1000.0,-45.41015625,13.671875
1770773650.2558877,,,-27.83203125,-1000.0,-44.921875,8.7890625
1770773650.2608964,,,-26.3671875,-794.43359375,-46.38671875,-25.390625
1770773650.2659054,,,17.08984375,-506.34765625,-43.45703125,-16.11328125
1770773650.270914,,,21.97265625,-496.58203125,-38.0859375,1.46484375
1770773650.275923,,,-2.9296875,-518.5546875,-35.15625,-20.99609375
1770773650.2762465,,,-41.015625,-521.484375,-39.0625,-42.96875
1770773650.2765698,,,5.37109375,-439.453125,-35.64453125,-28.3203125
1770773650.2768931,,,42.96875,-667.96875,-30.76171875,-19.04296875
1770773650.2772167,,,-1.46484375,-936.03515625,-35.64453125,-5.37109375
1770773650.2775402,,,-44.43359375,-615.72265625,-41.015625,-18.5546875
1770773650.2778635,,,-22.4609375,-704.1015625,-41.9921875,-24.90234375
1770773650.2781868,,,18.5546875,-916.9921875,-41.9921875,-6.8359375
1770773650.2785103,,,15.13671875,-629.39453125,-41.015625,-18.5546875
1770773650.2788339,,,-27.34375,-416.50390625,-43.9453125,-38.0859375
1770773650.2791572,,,-29.296875,-402.34375,-49.31640625,-30.76171875
1770773650.2794805,,,0.0,-759.27734375,-46.38671875,-2.44140625
1770773650.279804,,,8.30078125,-849.609375,-43.9453125,-8.7890625
1770773650.2871602,,,-19.53125,-436.5234375,-41.015625,-33.69140625
1770773650.2945166,,,-33.69140625,-383.7890625,-37.59765625,-33.203125
1770773650.3018727,,,0.0,-416.9921875,-37.109375,-18.5546875
1770773650.309229,,,17.578125,-405.76171875,-34.66796875,-3.90625
1770773650.3165853,,,-14.16015625,-428.22265625,-36.62109375,-14.16015625
1770773650.3239415,,,-41.015625,-774.90234375,-38.57421875,-5.859375
1770773650.3312976,,,2.44140625,-1000.0,-45.8984375,4.39453125
1770773650.338654,,,7.8125,-989.2578125,-46.38671875,-20.99609375
1770773650.3460102,,,-41.015625,-637.20703125,-44.43359375,-48.33984375
1770773650.3533664,,,-90.8203125,-324.21875,-50.78125,-64.94140625
1770773650.3607228,,,-66.40625,-501.46484375,-55.17578125,-46.38671875
1770773650.368079,,,-22.94921875,-538.57421875,-57.6171875,-42.48046875
1770773650.3691278,,,-29.296875,-361.81640625,-56.15234375,-49.8046875
1770773650.3701766,,,-88.8671875,-638.671875,-57.12890625,-66.89453125
1770773650.371225,,,-107.91015625,-967.7734375,-63.96484375,-79.58984375
1770773650.372274,,,-73.73046875,-590.8203125,-62.01171875,-62.01171875
1770773650.3733227,,,-69.82421875,-419.921875,-61.03515625,-66.89453125
1770773650.3743715,,,-110.83984375,-842.7734375,-62.5,-83.984375
1770773650.3754203,,,-126.46484375,-920.41015625,-64.94140625,-72.265625
1770773650.3764691,,,-70.3125,-581.54296875,-66.40625,-45.41015625
1770773650.3775177,,,-38.57421875,-398.4375,-69.82421875,-55.6640625
1770773650.3785665,,,-81.0546875,-739.74609375,-65.4296875,-65.4296875
1770773650.3796153,,,-128.90625,-919.43359375,-57.6171875,-74.21875
1770773650.380664,,,-92.28515625,-584.47265625,-60.546875,-75.68359375
1770773650.3858423,,,-57.6171875,-520.5078125,-61.03515625,-74.70703125
1770773650.3910203,,,-69.3359375,-558.10546875,-58.10546875,-66.89453125
1770773650.3961985,,,-115.234375,-578.125,-57.12890625,-67.87109375
1770773650.4013767,,,-104.00390625,-534.66796875,-53.7109375,-60.546875
1770773650.406555,,,-43.9453125,-624.51171875,-52.24609375,-36.62109375
1770773650.4117332,,,-48.33984375,-922.36328125,-55.17578125,-36.62109375
1770773650.4169111,,,-101.5625,-1000.0,-61.5234375,-49.31640625
1770773650.4220893,,,-109.375,-859.86328125,-64.453125,-69.82421875
1770773650.4272676,,,-54.19921875,-654.296875,-63.96484375,-55.17578125
1770773650.4324455,,,-33.203125,-868.65234375,-59.08203125,-24.90234375
1770773650.4376237,,,-86.9140625,-740.234375,-56.15234375,-45.8984375
1770773650.442802,,,-123.53515625,-458.49609375,-58.10546875,-66.89453125
1770773650.4464664,,,-85.9375,-708.49609375,-54.6875,-46.38671875
1770773650.4501312,,,-55.17578125,-830.56640625,-50.78125,-29.78515625
1770773650.4537957,,,-78.61328125,-547.8515625,-52.734375,-49.31640625
1770773650.4574604,,,-119.140625,-529.78515625,-52.734375,-68.359375
1770773650.461125,,,-92.28515625,-750.48828125,-50.29296875,-54.19921875
1770773650.4647894,,,-47.36328125,-1000.0,-51.26953125,-11.71875
1770773650.4684541,,,-58.10546875,-918.45703125,-49.31640625,-30.76171875
1770773650.4721186,,,-104.4921875,-590.33203125,-45.41015625,-46.875
1770773650.4757833,,,-97.16796875,-748.53515625,-41.015625,-16.11328125
1770773650.4794478,,,-52.734375,-1000.0,-41.50390625,-13.671875
1770773650.4831126,,,-34.66796875,-770.99609375,-45.41015625,-26.85546875
1770773650.486777,,,-63.4765625,-474.12109375,-43.45703125,-25.390625
1770773650.4903977,,,-71.77734375,-786.1328125,-41.50390625,-17.578125
1770773650.4940183,,,-37.59765625,-982.421875,-41.015625,-1.953125
1770773650.497639,,,-13.671875,-591.30859375,-42.48046875,-1.953125
1770773650.5012593,,,-39.0625,-449.70703125,-39.0625,-8.7890625
1770773650.50488,,,-80.56640625,-742.67578125,-38.57421875,-19.53125
1770773650.5085006,,,-37.109375,-992.67578125,-39.55078125,-21.484375
1770773650.5121212,,,13.671875,-823.2421875,-43.9453125,-7.32421875
1770773650.5157418,,,2.9296875,-618.65234375,-37.109375,-3.41796875
1770773650.5193624,,,-55.6640625,-898.92578125,-30.76171875,-32.71484375
1770773650.5229828,,,-27.34375,-732.421875,-40.0390625,-39.55078125
1770773650.5266035,,,35.15625,-344.23828125,-42.48046875,-15.13671875
1770773650.530224,,,2.9296875,-548.33984375,-37.109375,-10.7421875
1770773650.5329459,,,-61.5234375,-855.46875,-34.1796875,-28.3203125
1770773650.5356677,,,-71.77734375,-806.15234375,-38.57421875,-16.11328125
1770773650.5383894,,,-20.5078125,-471.6796875,-40.0390625,-0.9765625
1770773650.5411115,,,-7.32421875,-561.03515625,-40.52734375,-12.20703125
1770773650.5438333,,,-57.12890625,-950.1953125,-39.0625,-16.6015625
1770773650.546555,,,-72.75390625,-938.96484375,-39.55078125,-24.90234375
1770773650.5492768,,,-17.08984375,-642.578125,-40.0390625,-20.01953125
1770773650.5519986,,,-3.41796875,-687.98828125,-41.9921875,-14.6484375
1770773650.5547204,,,-11.23046875,-882.8125,-44.921875,-30.2734375
1770773650.5574424,,,-35.15625,-437.01171875,-42.48046875,-62.01171875
1770773650.5601642,,,-20.5078125,-283.203125,-41.50390625,-41.9921875
1770773650.562886,,,30.76171875,-642.578125,-38.57421875,-11.71875
1770773650.566557,,,22.94921875,-651.85546875,-41.015625,-19.04296875
1770773650.5702279,,,-6.34765625,-368.1640625,-45.8984375,-42.96875
1770773650.5738988,,,9.765625,-474.609375,-48.828125,-34.1796875
1770773650.5775697,,,48.828125,-725.09765625,-53.7109375,-7.32421875
1770773650.5812407,,,44.43359375,-816.89453125,-52.734375,-1.46484375
1770773650.5849113,,,2.9296875,-916.015625,-51.7578125,-19.04296875
1770773650.5885823,,,4.39453125,-946.77734375,-48.33984375,-35.64453125
1770773650.5922532,,,34.1796875,-998.53515625,-40.52734375,-10.7421875
1770773650.5959241,,,41.50390625,-865.234375,-43.9453125,-0.48828125
1770773650.599595,,,12.6953125,-430.6640625,-43.9453125,-15.13671875
1770773650.603266,,,-20.01953125,-540.0390625,-44.43359375,-16.11328125
1770773650.606937,,,9.27734375,-772.4609375,-50.78125,-9.765625
1770773650.6118014,,,24.90234375,-500.48828125,-51.7578125,-13.671875
1770773650.6166658,,,-1.953125,-346.6796875,-52.24609375,-5.859375
1770773650.6215305,,,-29.78515625,-679.6875,-51.7578125,-12.20703125
1770773650.626395,,,-14.16015625,-799.31640625,-47.8515625,-12.20703125
1770773650.6312594,,,11.23046875,-495.60546875,-45.8984375,2.9296875
1770773650.6361241,,,7.8125,-777.83203125,-48.828125,-29.78515625
1770773650.6409886,,,-37.109375,-1000.0,-46.875,-40.52734375
1770773650.645853,,,-31.25,-881.8359375,-41.9921875,-17.578125
1770773650.6507175,,,33.69140625,-718.75,-42.48046875,-7.32421875
1770773650.655582,,,31.73828125,-437.98828125,-44.921875,-6.34765625
1770773650.6604466,,,-25.390625,-661.62109375,-47.36328125,-8.7890625
1770773650.665311,,,7.8125,-787.59765625,-46.875,-1.46484375
1770773650.6690605,,,51.7578125,-405.76171875,-47.36328125,-3.90625
1770773650.6728098,,,8.7890625,-426.7578125,-40.52734375,-26.85546875
1770773650.6765592,,,-56.15234375,-734.86328125,-39.0625,-32.71484375
1770773650.6803083,,,-83.49609375,-667.48046875,-48.33984375,-37.59765625
1770773650.6840577,,,-25.390625,-476.07421875,-48.33984375,-32.2265625
1770773650.687807,,,-0.48828125,-822.75390625,-41.9921875,-14.6484375
1770773650.6915565,,,-25.390625,-1000.0,-40.0390625,-14.6484375
1770773650.6953058,,,-78.125,-752.9296875,-40.52734375,-34.1796875
1770773650.6990552,,,-61.5234375,-351.07421875,-44.921875,-41.50390625
1770773650.7028043,,,-2.9296875,-528.80859375,-41.50390625,-22.4609375
1770773650.7065537,,,-3.41796875,-760.25390625,-34.1796875,-11.23046875
1770773650.710303,,,-51.26953125,-748.53515625,-35.64453125,-27.83203125
1770773650.7143016,,,-57.12890625,-701.66015625,-42.48046875,-35.64453125
1770773650.7183003,,,-5.859375,-699.70703125,-44.43359375,-16.6015625
1770773650.7222989,,,7.32421875,-848.6328125,-42.48046875,-10.25390625
1770773650.7262974,,,-38.57421875,-541.015625,-48.33984375,-23.92578125
1770773650.730296,,,-68.84765625,-481.4453125,-49.8046875,-35.64453125
1770773650.7342944,,,-20.5078125,-875.48828125,-42.48046875,-7.8125
1770773650.7382932,,,5.37109375,-909.66796875,-43.45703125,5.37109375
