timestamp,marker_code,marker_label,EEG_0,EEG_1,EEG_2,EEG_3
1770773464.087287,,,-37.59765625,-41.015625,-331.54296875,-61.03515625
1770773464.0883536,,,-32.71484375,-38.57421875,53.22265625,-41.9921875
1770773464.0894206,,,-13.18359375,-37.59765625,-21.97265625,-28.3203125
1770773464.0904875,,,-24.90234375,-40.0390625,-343.26171875,-57.6171875
1770773464.0915542,,,-40.52734375,-38.57421875,-309.5703125,-72.75390625
1770773464.092621,,,-27.34375,-38.0859375,-24.4140625,-50.78125
1770773464.0965064,,,-18.5546875,-39.55078125,-26.3671875,-49.31640625
1770773464.1003919,,,-32.71484375,-35.64453125,-185.546875,-59.5703125
1770773464.1042771,,,-41.9921875,-31.73828125,36.62109375,-54.19921875
1770773464.1081624,,,-33.69140625,-36.62109375,198.73046875,-46.875
1770773464.1120477,,,-18.06640625,-39.0625,-158.69140625,-32.71484375
1770773464.115933,,,-13.18359375,-31.25,-966.30859375,-34.1796875
1770773464.1198184,,,-31.73828125,-25.87890625,-685.05859375,-77.1484375
1770773464.1237037,,,-32.2265625,-31.25,84.9609375,-50.29296875
1770773464.127589,,,-19.04296875,-33.69140625,-85.44921875,-13.671875
1770773464.1314745,,,-17.08984375,-33.203125,-40.52734375,-36.62109375
1770773464.1353598,,,-16.6015625,-35.15625,221.6796875,-48.828125
1770773464.139245,,,-20.99609375,-41.9921875,72.75390625,-32.2265625
1770773464.1468143,,,-20.99609375,-42.96875,-321.2890625,-18.5546875
1770773464.1543837,,,-11.23046875,-34.66796875,-175.78125,-35.15625
1770773464.1619527,,,-16.6015625,-34.1796875,-52.24609375,-51.26953125
1770773464.169522,,,-30.2734375,-31.73828125,-145.01953125,-44.43359375
1770773464.1770914,,,-27.34375,-33.69140625,-429.19921875,-35.64453125
1770773464.1846604,,,-25.390625,-36.1328125,-373.53515625,-43.45703125
1770773464.1922297,,,-27.34375,-30.2734375,-123.046875,-48.33984375
1770773464.199799,,,-27.34375,-32.2265625,-125.0,-42.48046875
1770773464.2073684,,,-33.69140625,-33.69140625,-655.2734375,-27.83203125
1770773464.2149377,,,-30.76171875,-30.76171875,-271.97265625,-38.57421875
1770773464.2225068,,,-21.97265625,-30.76171875,242.1875,-52.24609375
1770773464.230076,,,-36.1328125,-35.64453125,-75.68359375,-58.10546875
1770773464.2302976,,,-40.52734375,-40.52734375,-145.99609375,-51.7578125
