timestamp,marker_code,marker_label,EEG_0,EEG_1,EEG_2,EEG_3
1770774897.5188594,,,-43.9453125,-387.20703125,-381.8359375,-11.71875
1770774897.5213978,,,-54.6875,-437.98828125,-427.24609375,-31.73828125
1770774897.5239363,,,-58.10546875,-389.6484375,-357.91015625,-38.0859375
1770774897.5264747,,,-40.52734375,-666.015625,-618.65234375,-23.92578125
1770774897.5290132,,,-31.25,-855.95703125,-833.984375,-27.83203125
1770774897.5315514,,,-36.1328125,-787.59765625,-680.17578125,-41.9921875
1770774897.5340898,,,-45.41015625,-852.5390625,-693.84765625,-38.0859375
1770774897.5366282,,,-34.1796875,-513.671875,-444.3359375,-21.97265625
1770774897.5391667,,,-9.27734375,-333.49609375,-315.91796875,-10.7421875
1770774897.5417051,,,-21.97265625,-355.95703125,-353.02734375,-25.87890625
1770774897.5442436,,,-44.43359375,-287.59765625,-280.76171875,-39.55078125
1770774897.546782,,,-41.9921875,-699.70703125,-677.24609375,-12.6953125
1770774897.5517807,,,-37.59765625,-858.88671875,-862.3046875,6.8359375
1770774897.5567791,,,-50.29296875,-354.00390625,-361.81640625,-20.5078125
1770774897.5617778,,,-47.8515625,-298.828125,-296.875,-36.62109375
1770774897.5667763,,,-14.6484375,-311.03515625,-302.24609375,-4.8828125
1770774897.571775,,,-32.2265625,-309.08203125,-300.78125,-15.625
1770774897.5767734,,,-73.73046875,-671.38671875,-571.2890625,-49.31640625
1770774897.581772,,,-74.70703125,-883.7890625,-682.12890625,-68.359375
1770774897.5867708,,,-78.125,-982.421875,-905.2734375,-73.2421875
1770774897.5917692,,,-95.21484375,-803.7109375,-808.10546875,-79.58984375
1770774897.596768,,,-99.12109375,-307.6171875,-261.23046875,-102.5390625
1770774897.6017663,,,-103.515625,-181.640625,-135.25390625,-114.74609375
1770774897.606765,,,-107.421875,-225.5859375,-187.98828125,-127.9296875
1770774897.6141067,,,-112.3046875,-258.7890625,-206.0546875,-124.51171875
1770774897.6214483,,,-115.72265625,-190.91796875,-132.8125,-111.81640625
1770774897.6287897,,,-107.91015625,-549.31640625,-391.11328125,-113.76953125
1770774897.6361313,,,-105.95703125,-680.17578125,-472.65625,-111.328125
1770774897.643473,,,-103.515625,-341.30859375,-187.98828125,-93.26171875
1770774897.6508145,,,-97.16796875,-570.80078125,-327.63671875,-88.8671875
1770774897.6581562,,,-104.98046875,-709.47265625,-428.22265625,-102.5390625
1770774897.6654978,,,-104.00390625,-443.359375,-253.41796875,-108.88671875
1770774897.6728392,,,-90.8203125,-259.765625,-140.13671875,-95.21484375
1770774897.6801808,,,-78.61328125,-249.51171875,-82.03125,-80.078125
1770774897.6875224,,,-74.70703125,-680.6640625,-562.5,-62.01171875
1770774897.694864,,,-78.125,-939.453125,-925.78125,-64.94140625
1770774897.6951485,,,-62.98828125,-420.41015625,-347.65625,-72.75390625
1770774897.6954331,,,-55.17578125,-163.0859375,-66.40625,-64.453125
1770774897.6957176,,,-58.10546875,-218.26171875,-133.30078125,-77.1484375
1770774897.696002,,,-65.4296875,-259.765625,-193.84765625,-93.26171875
1770774897.6962864,,,-61.5234375,-272.94921875,-223.6328125,-89.35546875
1770774897.6965709,,,-24.90234375,-614.74609375,-472.16796875,-59.5703125
1770774897.6968555,,,-3.41796875,-755.37109375,-666.015625,-34.66796875
1770774897.69714,,,-23.4375,-356.93359375,-391.11328125,-52.734375
1770774897.6974244,,,-32.71484375,-215.8203125,-236.81640625,-74.70703125
1770774897.697709,,,-12.20703125,-199.21875,-229.4921875,-49.8046875
1770774897.6979935,,,1.46484375,-251.953125,-252.9296875,-26.3671875
1770774897.698278,,,7.8125,-457.51953125,-405.2734375,-22.94921875
1770774897.7018998,,,18.5546875,-300.29296875,-301.26953125,-27.34375
1770774897.7055216,,,23.4375,-524.4140625,-506.34765625,-19.53125
1770774897.7091434,,,24.90234375,-945.80078125,-921.38671875,-7.32421875
1770774897.7127652,,,40.52734375,-436.5234375,-502.9296875,-4.39453125
1770774897.716387,,,41.9921875,-173.33984375,-270.99609375,-1.46484375
1770774897.720009,,,31.73828125,-542.96875,-566.40625,2.44140625
1770774897.723631,,,28.3203125,-640.625,-626.46484375,13.671875
1770774897.7272527,,,35.64453125,-354.4921875,-433.59375,32.71484375
1770774897.7308745,,,26.85546875,-115.234375,-293.9453125,19.04296875
1770774897.7344964,,,15.13671875,-529.296875,-627.9296875,-1.953125
1770774897.7381182,,,19.53125,-1000.0,-1000.0,10.25390625
1770774897.74174,,,17.578125,-616.69921875,-744.140625,18.06640625
1770774897.74546,,,9.765625,-62.01171875,-349.12109375,-6.8359375
1770774897.74918,,,8.7890625,-19.53125,-339.84375,-34.66796875
1770774897.7529001,,,18.06640625,-42.96875,-370.60546875,-30.2734375
1770774897.7566204,,,20.01953125,-26.85546875,-378.41796875,-10.7421875
1770774897.7603405,,,5.859375,-163.57421875,-498.046875,-21.484375
1770774897.7640605,,,-11.71875,-593.26171875,-795.8984375,-40.52734375
1770774897.7677805,,,-15.625,-688.96484375,-864.2578125,-20.01953125
1770774897.7715006,,,-16.6015625,-405.76171875,-672.8515625,-4.8828125
1770774897.7752206,,,-15.13671875,-194.3359375,-529.296875,-15.625
1770774897.778941,,,-14.16015625,-806.640625,-902.34375,-34.66796875
1770774897.782661,,,-25.87890625,-725.09765625,-844.7265625,-48.33984375
1770774897.786381,,,-17.578125,114.2578125,-297.36328125,-36.1328125
1770774897.79019,,,-5.859375,-93.75,-432.12890625,-24.90234375
1770774897.793999,,,-21.484375,-325.1953125,-603.515625,-41.50390625
1770774897.797808,,,-31.73828125,-5.859375,-373.046875,-34.66796875
1770774897.801617,,,-23.92578125,88.8671875,-300.78125,-6.8359375
1770774897.805426,,,-6.34765625,-228.515625,-535.64453125,4.39453125
1770774897.809235,,,-9.27734375,-670.41015625,-862.79296875,-19.53125
1770774897.813044,,,-20.5078125,-451.171875,-708.49609375,-41.015625
1770774897.816853,,,-18.5546875,12.20703125,-405.76171875,-21.484375
1770774897.820662,,,-9.765625,-469.23828125,-695.80078125,6.34765625
1770774897.824471,,,-14.16015625,-922.8515625,-988.76953125,9.765625
1770774897.82828,,,-26.85546875,-218.75,-562.5,-15.625
1770774897.832089,,,-21.484375,115.234375,-342.7734375,-20.5078125
1770774897.835776,,,-15.625,-470.703125,-733.88671875,0.9765625
1770774897.8394632,,,-9.765625,-503.90625,-755.37109375,6.34765625
1770774897.8431504,,,-15.13671875,25.87890625,-413.0859375,-14.6484375
1770774897.8468375,,,-33.69140625,-49.8046875,-459.47265625,-20.5078125
1770774897.8505247,,,-35.64453125,-348.14453125,-654.78515625,-12.6953125
1770774897.854212,,,-25.87890625,-552.24609375,-773.92578125,-9.765625
1770774897.8578992,,,-26.3671875,-385.25390625,-621.58203125,-26.3671875
1770774897.8615863,,,-34.66796875,-183.10546875,-463.8671875,-35.64453125
1770774897.8652735,,,-29.296875,-717.28515625,-838.37890625,-6.34765625
1770774897.8689606,,,-16.6015625,-526.3671875,-706.0546875,6.34765625
1770774897.8726478,,,-14.6484375,76.171875,-263.671875,-0.9765625
1770774897.876335,,,-15.625,-223.6328125,-490.72265625,-5.37109375
1770774897.8801336,,,-10.7421875,-581.54296875,-749.51171875,-5.37109375
1770774897.8839326,,,-12.20703125,-413.0859375,-600.09765625,-0.9765625
1770774897.8877316,,,-17.08984375,-9.27734375,-290.0390625,-2.44140625
1770774897.8915303,,,-23.92578125,-332.51953125,-520.99609375,-9.27734375
1770774897.895329,,,-25.390625,-722.65625,-815.4296875,-2.9296875
1770774897.899128,,,-31.25,-512.20703125,-653.80859375,10.7421875
1770774897.902927,,,-26.3671875,-481.4453125,-607.421875,16.6015625
1770774897.9067256,,,-33.203125,-769.04296875,-820.80078125,3.90625
1770774897.9105244,,,-20.5078125,-776.3671875,-844.7265625,-0.9765625
1770774897.9143233,,,1.953125,-122.0703125,-369.140625,7.32421875
1770774897.9181223,,,-27.83203125,3.90625,-277.83203125,-11.23046875
1770774897.921921,,,-57.6171875,-291.015625,-491.69921875,-35.15625
1770774897.9255972,,,-64.94140625,-269.04296875,-480.95703125,-45.41015625
1770774897.9292734,,,-63.96484375,-1.46484375,-285.15625,-43.9453125
1770774897.9329495,,,-52.24609375,-76.171875,-307.12890625,-31.73828125
1770774897.9366257,,,-41.9921875,-350.09765625,-512.20703125,-36.62109375
1770774897.940302,,,-57.6171875,-465.8203125,-614.74609375,-54.19921875
1770774897.9439778,,,-70.3125,-623.046875,-705.078125,-42.96875
1770774897.947654,,,-60.05859375,-603.515625,-665.0390625,-20.5078125
1770774897.9513302,,,-58.10546875,-865.72265625,-878.90625,-0.48828125
1770774897.9550064,,,-65.4296875,-773.92578125,-837.890625,-13.671875
1770774897.9586825,,,-54.19921875,-63.96484375,-293.9453125,-25.87890625
1770774897.9623587,,,-35.15625,-176.26953125,-357.421875,-11.23046875
1770774897.966035,,,-33.69140625,-342.28515625,-460.9375,-15.13671875
1770774897.9699013,,,-44.43359375,-24.4140625,-235.3515625,-24.90234375
1770774897.9737678,,,-41.015625,53.22265625,-198.73046875,-24.4140625
1770774897.9776342,,,-27.34375,-312.5,-465.8203125,-19.53125
1770774897.9815006,,,-25.390625,-405.2734375,-535.15625,-10.7421875
1770774897.985367,,,-35.15625,-93.75,-298.828125,-17.08984375
1770774897.9892335,,,-35.64453125,-363.28125,-454.58984375,-27.83203125
1770774897.9931,,,-33.69140625,-801.7578125,-788.57421875,-10.25390625
1770774897.9969664,,,-35.64453125,-780.76171875,-824.70703125,0.0
1770774898.0008328,,,-40.52734375,-412.59765625,-527.83203125,-11.23046875
1770774898.0046992,,,-59.5703125,-53.7109375,-262.20703125,-25.390625
1770774898.0085657,,,-50.29296875,-430.17578125,-578.125,-14.6484375
1770774898.012432,,,-41.015625,-541.9921875,-687.98828125,-12.20703125
1770774898.0172338,,,-47.36328125,74.70703125,-226.07421875,-26.3671875
1770774898.0220354,,,-49.31640625,-7.32421875,-294.43359375,-31.73828125
1770774898.026837,,,-47.8515625,-285.15625,-498.046875,-33.203125
1770774898.0316386,,,-39.0625,-173.828125,-418.9453125,-31.25
1770774898.0364404,,,-29.78515625,0.48828125,-294.43359375,-38.0859375
1770774898.041242,,,-46.875,-381.8359375,-561.5234375,-56.15234375
1770774898.0460436,,,-66.89453125,-896.97265625,-938.96484375,-51.7578125
1770774898.0508454,,,-54.6875,-550.78125,-697.75390625,-39.55078125
1770774898.055647,,,-33.203125,56.15234375,-250.48828125,-20.99609375
1770774898.0604486,,,-28.80859375,-165.0390625,-409.66796875,-29.78515625
1770774898.0652502,,,-30.76171875,-361.81640625,-563.96484375,-57.6171875
1770774898.070052,,,-40.52734375,-345.703125,-548.828125,-34.66796875
1770774898.075069,,,-41.015625,-308.59375,-508.30078125,-7.32421875
1770774898.080086,,,-41.50390625,-395.01953125,-561.5234375,-13.671875
1770774898.0851033,,,-59.08203125,-697.75390625,-809.08203125,-49.31640625
1770774898.0901203,,,-56.640625,-247.0703125,-506.34765625,-58.59375
1770774898.0951374,,,-40.52734375,2.44140625,-326.171875,-41.015625
1770774898.1001544,,,-34.66796875,-564.453125,-716.796875,-29.296875
1770774898.1051714,,,-40.52734375,-794.921875,-892.08984375,-58.59375
1770774898.1101885,,,-38.0859375,-222.65625,-531.25,-70.3125
1770774898.1152058,,,-32.71484375,-30.2734375,-392.08984375,-38.57421875
1770774898.1202228,,,-29.296875,-523.4375,-715.8203125,-22.4609375
1770774898.1252398,,,-40.0390625,-686.03515625,-841.796875,-27.83203125
1770774898.130257,,,-46.875,-262.6953125,-582.51953125,-37.59765625
1770774898.1333177,,,-20.01953125,-167.48046875,-508.7890625,-19.53125
1770774898.1363788,,,-21.97265625,-328.61328125,-616.2109375,-8.7890625
1770774898.1394396,,,-51.26953125,-316.89453125,-617.67578125,-22.4609375
1770774898.1425006,,,-39.55078125,-408.203125,-694.3359375,-26.3671875
1770774898.1455615,,,-7.32421875,-352.05078125,-668.9453125,-3.41796875
1770774898.1486223,,,10.25390625,-691.89453125,-842.28515625,22.94921875
1770774898.1516833,,,3.90625,-748.53515625,-898.92578125,16.6015625
1770774898.1547441,,,0.48828125,-57.12890625,-510.7421875,0.9765625
1770774898.1578052,,,10.7421875,-174.8046875,-591.30859375,12.20703125
1770774898.160866,,,4.39453125,-513.671875,-780.76171875,24.90234375
1770774898.163927,,,-2.9296875,-214.35546875,-581.54296875,36.1328125
1770774898.166988,,,-5.37109375,108.3984375,-394.53125,23.92578125
1770774898.1702263,,,-12.6953125,-279.78515625,-635.25390625,7.8125
1770774898.1734648,,,-17.578125,-650.87890625,-840.8203125,18.06640625
1770774898.1767032,,,-10.7421875,-194.3359375,-567.87109375,17.08984375
1770774898.1799417,,,-18.06640625,-5.859375,-474.12109375,-6.8359375
1770774898.18318,,,-37.109375,-386.71875,-722.65625,-14.6484375
1770774898.1864183,,,-32.71484375,-781.25,-974.609375,5.37109375
1770774898.1896567,,,-23.4375,-722.16796875,-922.36328125,19.53125
1770774898.1928952,,,-13.671875,-407.71484375,-720.21484375,7.32421875
1770774898.1961336,,,-17.08984375,-562.01171875,-769.04296875,-0.9765625
1770774898.199372,,,-34.66796875,-970.21484375,-1000.0,-0.48828125
1770774898.2026105,,,-26.85546875,-391.6015625,-684.08203125,-7.8125
1770774898.205849,,,-18.5546875,-55.6640625,-455.56640625,-7.32421875
1770774898.2095997,,,-24.4140625,-325.68359375,-649.4140625,-22.4609375
1770774898.2133505,,,-31.25,-258.30078125,-598.6328125,-26.85546875
1770774898.2171013,,,-26.3671875,5.859375,-384.765625,1.953125
1770774898.220852,,,-16.11328125,-102.5390625,-452.1484375,16.11328125
1770774898.2246027,,,-20.99609375,-422.8515625,-689.94140625,-2.9296875
1770774898.2283535,,,-28.80859375,-633.30078125,-823.73046875,-9.27734375
1770774898.2321043,,,-20.99609375,-604.00390625,-774.90234375,-8.7890625
1770774898.235855,,,-14.6484375,-375.0,-576.171875,-4.39453125
1770774898.239606,,,-30.76171875,-748.046875,-837.890625,-8.30078125
1770774898.2433565,,,-37.109375,-649.4140625,-797.8515625,-35.15625
1770774898.2471073,,,-36.1328125,-362.3046875,-571.2890625,-42.96875
1770774898.250858,,,-41.9921875,-684.5703125,-770.99609375,-20.99609375
1770774898.2546124,,,-36.1328125,-687.98828125,-783.203125,-18.5546875
1770774898.2583668,,,-38.57421875,-228.02734375,-475.5859375,-46.38671875
1770774898.2621212,,,-38.57421875,-21.97265625,-310.546875,-45.8984375
1770774898.2658758,,,-34.1796875,-352.5390625,-548.828125,-19.53125
1770774898.2696302,,,-29.296875,-480.95703125,-642.578125,-9.27734375
1770774898.2733846,,,-29.78515625,-551.7578125,-683.59375,-30.2734375
1770774898.277139,,,-25.87890625,-480.46875,-642.578125,-42.96875
1770774898.2808933,,,-14.16015625,-597.65625,-723.14453125,-31.73828125
1770774898.2846477,,,-31.73828125,-790.52734375,-858.3984375,-32.2265625
1770774898.2884023,,,-52.734375,-187.01171875,-441.89453125,-58.59375
1770774898.2921567,,,-54.19921875,-92.28515625,-378.41796875,-64.453125
1770774898.295911,,,-46.875,-413.0859375,-595.21484375,-61.03515625
1770774898.2997317,,,-41.015625,-308.59375,-513.671875,-59.5703125
1770774898.3035524,,,-46.875,-199.70703125,-426.26953125,-59.5703125
1770774898.307373,,,-48.33984375,-521.484375,-637.6953125,-62.5
1770774898.3111937,,,-35.64453125,-695.80078125,-788.0859375,-54.6875
1770774898.3150144,,,-32.71484375,-447.265625,-613.28125,-46.875
1770774898.318835,,,-40.0390625,-487.3046875,-621.58203125,-40.52734375
1770774898.3226557,,,-42.48046875,-749.51171875,-826.66015625,-47.8515625
1770774898.3264763,,,-43.9453125,-895.01953125,-942.3828125,-48.828125
1770774898.330297,,,-28.80859375,-563.96484375,-708.49609375,-36.62109375
1770774898.3341177,,,-18.5546875,-2.44140625,-276.85546875,-23.4375
1770774898.3379383,,,-36.1328125,-255.859375,-457.51953125,-40.0390625
1770774898.341759,,,-43.9453125,-500.0,-649.4140625,-50.29296875
1770774898.3454154,,,-36.62109375,-225.09765625,-458.0078125,-26.85546875
1770774898.3490715,,,-27.83203125,-18.06640625,-298.828125,-17.578125
1770774898.352728,,,-29.296875,-362.3046875,-536.1328125,-51.7578125
1770774898.3563843,,,-43.45703125,-541.50390625,-671.38671875,-64.453125
1770774898.3600407,,,-28.3203125,-259.765625,-457.51953125,-38.0859375
1770774898.363697,,,-14.6484375,-515.625,-619.62890625,-34.1796875
1770774898.3673532,,,-36.62109375,-851.07421875,-860.83984375,-38.0859375
1770774898.3710096,,,-55.17578125,-968.75,-990.234375,-40.52734375
1770774898.374666,,,-46.875,-425.29296875,-600.5859375,-41.9921875
1770774898.3783221,,,-34.1796875,-50.78125,-300.78125,-25.87890625
1770774898.3819785,,,-38.57421875,-355.95703125,-524.90234375,-41.50390625
1770774898.385635,,,-46.38671875,-323.2421875,-521.484375,-76.171875
1770774898.3920035,,,-39.0625,-80.078125,-364.2578125,-77.1484375
1770774898.398372,,,-27.83203125,-170.8984375,-428.7109375,-50.29296875
1770774898.4047403,,,-30.76171875,-464.35546875,-640.13671875,-34.1796875
1770774898.411109,,,-47.8515625,-424.31640625,-618.1640625,-49.8046875
1770774898.4174776,,,-52.734375,-296.38671875,-520.01953125,-48.828125
1770774898.423846,,,-46.38671875,-579.1015625,-683.10546875,-34.66796875
1770774898.4302144,,,-43.45703125,-934.5703125,-938.4765625,-27.34375
1770774898.436583,,,-43.9453125,-634.27734375,-756.34765625,-32.2265625
1770774898.4429517,,,-47.8515625,-151.85546875,-385.25390625,-45.41015625
1770774898.44932,,,-49.8046875,-506.8359375,-620.1171875,-35.15625
1770774898.4556885,,,-48.828125,-703.61328125,-783.203125,-24.90234375
1770774898.462057,,,-39.0625,-264.16015625,-480.46875,-47.36328125
1770774898.4644437,,,-44.43359375,-12.6953125,-294.921875,-61.5234375
1770774898.46683,,,-55.17578125,-358.3984375,-570.80078125,-53.22265625
1770774898.4692166,,,-48.33984375,-492.1875,-686.03515625,-44.43359375
1770774898.4716032,,,-49.31640625,-90.33203125,-397.94921875,-41.50390625
1770774898.4739895,,,-50.78125,-74.21875,-409.1796875,-42.96875
1770774898.476376,,,-40.0390625,-643.5546875,-790.0390625,-14.16015625
1770774898.4787626,,,-39.55078125,-850.5859375,-906.73828125,6.34765625
1770774898.481149,,,-33.69140625,-319.3359375,-530.2734375,-14.16015625
1770774898.4835355,,,-41.50390625,-187.01171875,-399.90234375,-32.71484375
1770774898.485922,,,-47.36328125,-633.7890625,-728.02734375,-31.73828125
1770774898.4883084,,,-40.52734375,-669.43359375,-723.6328125,-21.97265625
1770774898.490695,,,-42.96875,-273.92578125,-365.234375,-13.671875
1770774898.4944832,,,-53.22265625,-430.17578125,-418.9453125,-20.5078125
1770774898.4982715,,,-64.453125,-878.90625,-818.84765625,-37.109375
1770774898.5020597,,,-59.08203125,-675.29296875,-689.94140625,-31.25
1770774898.505848,,,-50.78125,-150.390625,-182.6171875,-28.3203125
1770774898.5096362,,,-48.33984375,-257.8125,-258.30078125,-46.875
1770774898.5134246,,,-57.12890625,-754.39453125,-639.6484375,-61.5234375
1770774898.5172129,,,-58.10546875,-655.76171875,-570.80078125,-65.4296875
1770774898.521001,,,-50.29296875,-69.82421875,-161.62109375,-51.26953125
1770774898.5247893,,,-45.8984375,-39.0625,-147.4609375,-54.19921875
1770774898.5285776,,,-49.8046875,-643.5546875,-663.57421875,-83.49609375
1770774898.5323658,,,-48.33984375,-473.14453125,-570.3125,-83.0078125
1770774898.536154,,,-39.0625,82.51953125,-91.796875,-62.98828125
1770774898.5410728,,,-33.203125,-124.51171875,-249.51171875,-62.01171875
1770774898.5459914,,,-53.7109375,-354.00390625,-436.03515625,-90.33203125
1770774898.5509102,,,-70.3125,-98.14453125,-274.4140625,-107.421875
1770774898.555829,,,-55.17578125,-51.7578125,-238.28125,-92.7734375
1770774898.5607479,,,-41.50390625,-548.828125,-615.72265625,-72.265625
1770774898.5656667,,,-55.17578125,-984.375,-986.328125,-82.03125
1770774898.5705853,,,-66.40625,-633.30078125,-713.37890625,-91.796875
1770774898.575504,,,-75.1953125,-195.80078125,-356.93359375,-75.68359375
1770774898.5804229,,,-66.40625,-610.3515625,-687.01171875,-51.7578125
1770774898.5853415,,,-59.5703125,-899.90234375,-911.1328125,-50.29296875
1770774898.5902603,,,-74.21875,-422.36328125,-487.79296875,-74.70703125
1770774898.595179,,,-64.453125,-316.40625,-382.8125,-64.94140625
1770774898.5977378,,,-51.26953125,-555.17578125,-580.078125,-56.15234375
1770774898.6002967,,,-42.48046875,-529.296875,-592.28515625,-61.5234375
1770774898.6028557,,,-44.921875,-341.30859375,-492.1875,-78.125
1770774898.6054144,,,-53.22265625,-442.87109375,-583.49609375,-81.0546875
1770774898.607973,,,-48.33984375,-719.7265625,-794.43359375,-72.265625
1770774898.610532,,,-39.55078125,-920.41015625,-954.58984375,-59.5703125
1770774898.613091,,,-48.33984375,-821.77734375,-890.13671875,-74.21875
1770774898.6156497,,,-57.12890625,-661.62109375,-766.6015625,-84.47265625
1770774898.6182084,,,-52.734375,-879.8828125,-930.6640625,-66.40625
1770774898.6207674,,,-50.78125,-635.25390625,-765.13671875,-68.84765625
1770774898.6233263,,,-38.57421875,-250.48828125,-495.60546875,-93.26171875
1770774898.625885,,,-43.45703125,-526.3671875,-698.73046875,-104.00390625
1770774898.632076,,,-33.69140625,-847.65625,-927.734375,-92.7734375
1770774898.638267,,,-30.76171875,-467.7734375,-661.1328125,-83.0078125
1770774898.644458,,,-34.1796875,-209.9609375,-472.16796875,-84.47265625
1770774898.650649,,,-24.4140625,-590.8203125,-754.39453125,-113.28125
1770774898.65684,,,-28.80859375,-715.8203125,-836.42578125,-117.67578125
1770774898.663031,,,-16.6015625,-592.7734375,-735.83984375,-78.125
1770774898.6692219,,,-19.53125,-664.55078125,-767.578125,-58.10546875
